ENTRY_TIME,EXIT_TIME,VEHICLE_ID,GATE_NO
2024-05-30 07:38:43,2024-05-30 20:23:45,OD02CB4594,1
2024-05-30 07:38:40,2024-05-30 17:57:52,BR09GA9099,1
2024-05-30 07:38:11,NULL,OD05AH8159,1
2024-05-30 07:37:33,2024-05-30 19:30:16,OD21J9562,1
2024-05-30 07:36:50,2024-05-30 20:17:00,UP85AW5204,1
2024-05-30 07:35:19,NULL,OR21D4409,1
2024-05-30 07:34:14,2024-05-30 20:18:38,OR05AJ4707,1
2024-05-30 07:34:09,2024-05-30 19:13:22,UP85CA9051,1
2024-05-30 07:33:47,2024-05-30 16:54:54,OD34A2392,1
2024-05-30 07:33:14,2024-05-30 12:04:23,OR02AZ4361,1
2024-05-30 07:32:35,2024-05-30 18:57:04,OD05BN7199,1
2024-05-30 07:32:00,2024-05-30 21:42:39,OD05AQ5609,1
2024-05-30 07:31:52,2024-05-30 14:23:13,OR02BD7849,1
2024-05-30 07:30:28,2024-05-30 20:13:38,OD02CS7266,1
2024-05-30 07:29:41,2024-05-30 19:48:52,OD05F9008,1
2024-05-30 07:27:29,2024-05-30 19:55:14,OD05BF2428,1
2024-05-30 07:27:22,NULL,2WB30V3008,1
2024-05-30 07:27:03,2024-05-30 18:53:11,KA19AD3261,1
2024-05-30 07:27:01,2024-05-30 20:00:43,AP31TH2970,1
2024-05-30 07:26:52,2024-05-30 19:02:24,UP85CA9591,1
2024-05-30 07:26:26,2024-05-30 19:19:44,OD33AL5723,1
2024-05-30 07:25:37,2024-05-30 14:54:53,OD02BH7386,1
2024-05-30 07:25:35,2024-05-30 20:51:38,OD02U9061,1
2024-05-30 07:25:15,2024-05-30 19:57:02,OD05BP2455,1
2024-05-30 07:24:25,2024-05-30 18:31:17,OD21E9058,1
2024-05-30 07:24:19,2024-05-30 12:48:54,OD02CD5549,1
2024-05-30 07:24:00,2024-05-30 18:57:14,OD05BH0980,1
2024-05-30 07:22:55,NULL,O0D584680,1
2024-05-30 07:22:54,NULL,OD5BA0589,1
2024-05-30 07:22:35,2024-05-30 17:18:08,OD05AQ4898,1
2024-05-30 07:22:28,NULL,TS07UB8694,1
2024-05-30 07:22:19,NULL,GJ07EC8742,1
2024-05-30 07:22:15,2024-05-30 20:42:13,OD05BC6525,1
2024-05-30 07:21:15,NULL,238H63708,1
2024-05-30 07:21:05,2024-05-30 19:34:20,OD05BK0570,1
2024-05-30 07:20:21,2024-05-30 16:22:47,OD02BX5085,1
2024-05-30 07:19:05,2024-05-30 11:21:48,OD21P9608,1
2024-05-30 07:17:01,2024-05-30 17:17:24,21BH7834A,1
2024-05-30 07:16:17,2024-05-30 20:35:50,OD04S9990,1
2024-05-30 07:16:09,2024-05-30 19:32:27,OD02CS7244,1
2024-05-30 07:16:04,2024-05-30 18:52:43,OD02CJ4722,1
2024-05-30 07:15:20,2024-05-30 21:15:03,OD02BV7435,1
2024-05-30 07:14:46,NULL,OD2105297,1
2024-05-30 07:14:25,2024-05-30 20:31:09,OD05BS2214,1
2024-05-30 07:13:58,2024-05-30 18:58:24,OD05AB0528,1
2024-05-30 07:13:23,2024-05-30 16:07:31,OD02CH8489,1
2024-05-30 07:13:12,2024-05-30 19:40:52,OD02BW3488,1
2024-05-30 07:10:37,2024-05-30 19:19:55,GJ06LK4526,1
2024-05-30 07:09:32,2024-05-30 11:47:10,OD0404708,1
2024-05-30 07:09:02,2024-05-30 19:14:13,CG04HB0247,1
2024-05-30 07:08:53,2024-05-30 19:13:25,GJ06BV7652,1
2024-05-30 07:08:45,2024-05-30 20:19:57,OD05BL4827,1
2024-05-30 07:06:16,NULL,HR06AT9501,1
2024-05-30 07:05:24,2024-05-30 19:23:32,OD05A0065,1
2024-05-30 07:05:02,2024-05-30 16:54:57,OD33C5857,1
2024-05-30 07:03:51,2024-05-30 07:28:43,OD05AU9465,1
2024-05-30 07:02:43,2024-05-30 17:54:12,OD05BG6733,1
2024-05-30 07:01:32,2024-05-30 20:20:22,OR21C4576,1
2024-05-30 07:00:48,2024-05-30 20:05:02,OD02CK4561,1
2024-05-30 07:00:15,2024-05-30 19:11:42,OD21P0354,1
2024-05-30 06:58:47,2024-05-30 19:04:49,UP85AZ2055,1
2024-05-30 06:58:44,2024-05-30 13:53:03,OD02D1706,1
2024-05-30 06:57:19,2024-05-30 19:17:45,GJ10TX8578,1
2024-05-30 06:56:49,2024-05-30 13:57:44,OD0404707,1
2024-05-30 06:56:40,2024-05-30 21:00:08,OD05BS7419,1
2024-05-30 06:54:05,2024-05-30 08:30:40,OD05AF2591,1
2024-05-30 06:50:40,2024-05-30 13:59:13,HR06AA7930,1
2024-05-30 06:49:28,2024-05-30 23:53:40,OD02BV8471,1
2024-05-30 06:45:31,2024-05-30 21:42:19,OD05AQ9265,1
2024-05-30 06:45:03,2024-05-30 19:20:20,OD02BW4745,1
2024-05-30 06:39:56,NULL,OD1AH7513,1
2024-05-30 06:34:01,NULL,OD02BH1327,1
2024-05-30 06:30:58,2024-05-30 21:16:21,OD05BN9058,1
2024-05-30 06:24:57,2024-05-30 21:20:58,OD05BF6735,1
2024-05-30 06:24:42,2024-05-30 06:02:00,OD05AP5693,1
2024-05-30 06:23:40,NULL,420D05BJ031,1
2024-05-30 06:20:06,2024-05-30 22:10:13,OD05BE0217,1
2024-05-30 06:15:37,2024-05-30 22:25:46,OD33AB1467,1
2024-05-30 06:14:51,2024-05-30 14:07:51,22BH9725C,1
2024-05-30 06:14:05,2024-05-30 14:26:29,22BH4108E,1
2024-05-30 06:13:29,2024-05-30 14:01:03,HR06Z9952,1
2024-05-30 06:13:27,2024-05-30 22:05:00,HR06AF2006,1
2024-05-30 06:13:02,2024-05-30 14:07:30,OD05AW5929,1
2024-05-30 06:12:49,2024-05-30 14:47:48,OD02AP0635,1
2024-05-30 06:10:46,2024-05-30 14:23:09,OD02AZ9456,1
2024-05-30 06:09:50,2024-05-30 14:25:55,HR06S8849,1
2024-05-30 06:08:05,2024-05-30 14:27:04,JH05BR4616,1
2024-05-30 06:08:01,2024-05-30 14:24:38,HR06AL0147,1
2024-05-30 06:07:49,2024-05-30 14:16:32,HR06AR1018,1
2024-05-30 06:07:47,2024-05-30 14:31:28,23BH6483E,1
2024-05-30 06:07:21,2024-05-30 14:16:21,OD02AK1148,1
2024-05-30 06:07:19,2024-05-30 22:39:08,22BH7697B,1
2024-05-30 06:07:06,2024-05-30 14:23:45,HR06AS3848,1
2024-05-30 06:06:50,NULL,WB30G8089,1
2024-05-30 06:06:10,2024-05-30 21:59:41,OD05BF6692,1
2024-05-30 06:05:54,2024-05-30 14:35:48,OD02E8538,1
2024-05-30 06:05:44,2024-05-30 14:30:52,OD02BV4490,1
2024-05-30 06:05:18,2024-05-30 14:32:32,OD02AZ6369,1
2024-05-30 06:04:58,2024-05-30 22:08:47,22BH2096B,1
2024-05-30 06:04:55,2024-05-30 18:44:17,HR06W6258,1
2024-05-30 06:04:33,2024-05-30 14:55:55,TN05BP4269,1
2024-05-30 06:04:28,2024-05-30 14:37:06,GJ6FQ4018,1
2024-05-30 06:04:01,2024-05-30 14:32:29,HR06AJ8061,1
2024-05-30 06:03:34,NULL,248H8999B,1
2024-05-30 06:03:14,2024-05-30 14:37:42,OD33J1043,1
2024-05-30 06:03:11,2024-05-30 14:01:32,OD33S9969,1
2024-05-30 06:02:59,2024-05-30 14:13:48,OD33U9550,1
2024-05-30 06:02:57,2024-05-30 14:25:39,GJ06HL0810,1
2024-05-30 06:02:51,2024-05-30 14:07:58,UP25DA9057,1
2024-05-30 06:02:45,2024-05-30 14:30:47,HR06AL2539,1
2024-05-30 06:02:38,2024-05-30 14:13:42,22BH7798D,1
2024-05-30 06:02:21,NULL,OD05BC6971,1
2024-05-30 06:01:49,2024-05-30 14:27:32,UP15DS0230,1
2024-05-30 06:01:47,2024-05-30 15:44:04,22BH2524E,1
2024-05-30 06:01:02,2024-05-30 14:08:00,24BH8567C,1
2024-05-30 06:00:28,2024-05-30 14:17:08,OD02AZ3033,1
2024-05-30 05:59:45,NULL,GJ06HS6443,1
2024-05-30 05:59:42,2024-05-30 14:36:40,OD05BA9887,1
2024-05-30 05:59:29,2024-05-30 14:31:31,OD02BT2124,1
2024-05-30 05:59:11,2024-05-30 16:49:38,OD05Z1474,1
2024-05-30 05:58:55,2024-05-30 14:23:53,HR06AC6031,1
2024-05-30 05:58:41,2024-05-30 13:55:13,OD05A09252,1
2024-05-30 05:58:08,2024-05-30 21:52:04,OD05BJ6197,1
2024-05-30 05:58:02,2024-05-30 22:05:14,OD02Z9591,1
2024-05-30 05:57:39,2024-05-30 18:11:43,HR06AH6189,1
2024-05-30 05:57:36,2024-05-30 22:06:06,OD33AA0517,1
2024-05-30 05:57:04,NULL,OD21M738A,1
2024-05-30 05:56:57,2024-05-30 22:29:58,OD04R0039,1
2024-05-30 05:56:42,2024-05-30 22:30:15,OD21N0039,1
2024-05-30 05:56:09,2024-05-30 18:38:26,UP85AL2364,1
2024-05-30 05:55:52,2024-05-30 22:14:30,OD02F7924,1
2024-05-30 05:55:26,NULL,OD02BR1683,1
2024-05-30 05:55:02,2024-05-30 22:18:01,OR05AT3337,1
2024-05-30 05:54:56,2024-05-30 08:43:10,OD05BU0309,1
2024-05-30 05:54:51,2024-05-30 22:30:08,OD21M9992,1
2024-05-30 05:54:45,2024-05-30 14:24:18,OD02AE5289,1
2024-05-30 05:54:38,NULL,OD05B02602,1
2024-05-30 05:54:30,2024-05-30 22:12:31,OD05M5945,1
2024-05-30 05:54:23,2024-05-30 21:13:55,OD05BF6757,1
2024-05-30 05:54:13,2024-05-30 14:12:55,OD33B6048,1
2024-05-30 05:54:06,NULL,OD27M7434,1
2024-05-30 05:53:51,2024-05-30 22:24:30,OD05BU0039,1
2024-05-30 05:53:19,2024-05-30 14:02:47,HR06AA5046,1
2024-05-30 05:51:44,2024-05-30 14:49:30,OD05AA2673,1
2024-05-30 05:51:37,2024-05-30 20:01:18,OD05BR7199,1
2024-05-30 05:51:31,2024-05-30 06:06:11,OD05BB0706,1
2024-05-30 05:50:18,2024-05-30 14:24:50,WB30T2469,1
2024-05-30 05:50:12,2024-05-30 22:18:40,23BH0565D,1
2024-05-30 05:49:26,2024-05-30 14:01:57,22BH2503D,1
2024-05-30 05:46:49,2024-05-30 20:19:40,OD05AA8385,1
2024-05-30 05:46:00,NULL,W8304C4SS,1
2024-05-30 05:45:59,2024-05-30 14:31:55,WB30AC4485,1
2024-05-30 05:45:27,2024-05-30 14:01:30,DL1CT7740,1
2024-05-30 05:41:47,NULL,OD05A04095,1
2024-05-30 05:40:00,2024-05-30 19:28:37,OD05AS5292,1
2024-05-30 05:34:56,NULL,OD27J9964,1
2024-05-30 05:18:23,2024-05-30 20:25:48,OD05AR4159,1
2024-05-30 05:17:35,NULL,OD21M6681,1
2024-05-30 05:15:25,2024-05-30 11:55:28,OD21J3188,1
2024-05-30 05:08:37,2024-05-30 19:38:18,OD02BT3900,1
2024-05-30 05:08:21,2024-05-30 23:49:22,OD05BJ0342,1
2024-05-30 04:51:11,NULL,O005A05604,1
2024-05-30 04:49:16,2024-05-30 23:04:39,OD02BW3425,1
2024-05-30 04:43:42,2024-05-30 07:21:59,OD05BF8735,1
2024-05-30 04:33:28,2024-05-30 07:28:39,OD21J9964,1
2024-05-30 18:20:05,2024-05-30 21:53:32,OD04M8987,4
2024-05-30 18:14:05,2024-05-30 22:05:20,OD05AR1484,4
2024-05-30 18:05:13,NULL,OD05AG5785,4
2024-05-30 17:59:41,2024-05-30 21:50:14,OD04N5691,4
2024-05-30 17:58:18,2024-05-30 22:00:10,OD05V0902,4
2024-05-30 16:46:40,2024-05-30 21:58:51,OD04M5533,4
2024-05-30 16:43:21,2024-05-30 21:49:15,OD04K7692,4
2024-05-30 16:41:45,NULL,UP4JDE9133,4
2024-05-30 16:39:35,NULL,OD29DF9277,4
2024-05-30 16:32:46,NULL,50D21J0059,4
2024-05-30 16:31:17,2024-05-30 20:40:53,OR21C4759,4
2024-05-30 15:55:42,2024-05-30 16:50:45,OD21G4223,4
2024-05-30 15:46:38,NULL,OD21E9822,4
2024-05-30 15:44:04,2024-05-30 20:52:05,OD04G1513,4
2024-05-30 15:27:10,2024-05-30 20:56:08,OD04L5489,4
2024-05-30 15:25:36,NULL,OD049M6097,4
2024-05-30 15:24:30,2024-05-30 20:31:01,OD04L4252,4
2024-05-30 15:23:01,2024-05-30 20:42:12,OD05AL0627,4
2024-05-30 15:21:40,NULL,OD29DF5887,4
2024-05-30 15:20:22,2024-05-30 20:27:18,OD05U6547,4
2024-05-30 15:19:03,2024-05-30 20:28:35,OD05AA0047,4
2024-05-30 15:17:19,2024-05-30 20:39:48,OR05AR5405,4
2024-05-30 15:13:31,2024-05-30 19:18:18,OD0404725,4
2024-05-30 15:07:11,NULL,O50A04797,4
2024-05-30 15:06:53,2024-05-30 20:33:43,OD05AJ7331,4
2024-05-30 15:05:58,NULL,O005B7D97,4
2024-05-30 14:48:09,2024-05-30 20:50:24,OD05BD1667,4
2024-05-30 14:42:19,NULL,UP4DD1695,4
2024-05-30 14:35:58,2024-05-30 19:16:20,OD05BD1605,4
2024-05-30 14:33:10,2024-05-30 20:26:39,OD04L4933,4
2024-05-30 14:31:00,NULL,OD29E8775,4
2024-05-30 13:56:00,NULL,OD05BF6757,4
2024-05-30 13:01:02,NULL,OD05AS7803,4
2024-05-30 12:59:04,2024-05-30 17:30:11,OD02BT3900,4
2024-05-30 12:41:57,2024-05-30 19:04:21,OR09P3740,4
2024-05-30 12:38:30,2024-05-30 19:25:34,OD05AJ1277,4
2024-05-30 12:37:23,2024-05-30 16:12:59,OD04J5844,4
2024-05-30 12:34:43,NULL,OD0504847,4
2024-05-30 12:26:21,2024-05-30 19:21:17,OD21F9745,4
2024-05-30 12:25:12,2024-05-30 16:03:42,OR04M4285,4
2024-05-30 12:22:47,2024-05-30 19:08:54,OD0AN6433,4
2024-05-30 12:21:44,NULL,OUU5AK355,4
2024-05-30 12:20:25,2024-05-30 18:48:29,OR04M3945,4
2024-05-30 12:17:39,2024-05-30 19:12:22,OD21H8032,4
2024-05-30 12:10:01,2024-05-30 22:31:34,OD21J9964,4
2024-05-30 11:59:36,NULL,OD0AQ4797,4
2024-05-30 11:58:10,2024-05-30 18:50:37,HR39D9827,4
2024-05-30 11:54:14,2024-05-30 13:42:06,OD0404708,4
2024-05-30 11:38:53,NULL,O00400601,4
2024-05-30 11:35:09,2024-05-30 19:07:01,OD05AE1337,4
2024-05-30 11:32:04,NULL,O0D29F3296,4
2024-05-30 11:30:20,2024-05-30 19:00:58,OR09P8723,4
2024-05-30 11:04:45,2024-05-30 18:38:57,NL01N6442,4
2024-05-30 11:03:25,2024-05-30 18:39:59,NL01AE7017,4
2024-05-30 11:00:35,NULL,O004M3533,4
2024-05-30 10:51:13,2024-05-30 17:04:41,OD05AR1289,4
2024-05-30 10:47:32,2024-05-30 19:19:20,OD05Y2166,4
2024-05-30 10:44:21,2024-05-30 19:22:01,OD21H0971,4
2024-05-30 10:41:00,2024-05-30 16:11:05,OD05AJ4399,4
2024-05-30 10:39:48,2024-05-30 18:47:51,OR04N2586,4
2024-05-30 10:36:55,NULL,O06528363,4
2024-05-30 10:35:26,2024-05-30 18:59:58,OD29F4738,4
2024-05-30 10:15:38,2024-05-30 15:43:12,OD29C8397,4
2024-05-30 10:06:08,2024-05-30 14:44:07,OD05AE1114,4
2024-05-30 10:01:36,2024-05-30 14:30:45,OD21G7832,4
2024-05-30 10:00:13,2024-05-30 14:35:36,OR05AP9534,4
2024-05-30 09:58:38,NULL,OR05DN9534,4
2024-05-30 09:56:52,NULL,OR04N2963,4
2024-05-30 09:38:20,NULL,OD29C7277,4
2024-05-30 09:33:32,NULL,OD95AH7153,4
2024-05-30 09:31:34,2024-05-30 14:00:48,OR05AP4775,4
2024-05-30 09:26:14,2024-05-30 14:21:27,OD05AK4657,4
2024-05-30 09:24:26,2024-05-30 14:40:57,OD29E7837,4
2024-05-30 09:22:39,NULL,D0D21F2550,4
2024-05-30 09:20:09,2024-05-30 14:01:39,OD29E6713,4
2024-05-30 09:14:06,2024-05-30 12:21:10,OD05BA7406,4
2024-05-30 08:52:48,NULL,OD05BE8344,4
2024-05-30 08:37:28,NULL,OD05AS3722,4
2024-05-30 08:33:49,2024-05-30 19:02:31,OD29L5984,4
2024-05-30 08:28:29,NULL,OD05AV4557,4
2024-05-30 08:25:04,NULL,OD21M7848,4
2024-05-30 08:23:50,NULL,OR02AP6283,4
2024-05-30 08:22:37,NULL,O0652A3673,4
2024-05-30 08:22:36,NULL,OD05A3073,4
2024-05-30 08:21:49,NULL,OD29K9201,4
2024-05-30 08:17:03,NULL,OD02AS7781,4
2024-05-30 08:15:26,2024-05-30 15:50:15,OD05BC8361,4
2024-05-30 08:14:59,NULL,OD05Z1474,4
2024-05-30 08:14:30,NULL,OD02CH8489,4
2024-05-30 08:09:49,NULL,OD05BM6681,4
2024-05-30 08:07:25,2024-05-30 11:15:27,OD05AR4159,4
2024-05-30 07:53:46,2024-05-30 16:35:33,OD0404707,4
2024-05-30 07:52:48,2024-05-30 09:58:47,OD04Q4708,4
2024-05-30 07:52:29,NULL,OD05D0194,4
2024-05-30 07:45:18,NULL,OD05A0489,4
2024-05-30 07:44:58,2024-05-30 13:59:04,OD05AJ1127,4
2024-05-30 07:41:05,2024-05-30 13:56:41,OD29C4877,4
2024-05-30 21:56:42,NULL,O005AL1136,9
2024-05-30 21:53:26,NULL,O05A60615,9
2024-05-30 21:26:27,NULL,TN88H6221,9
2024-05-30 19:21:33,NULL,OD29J9151,9
2024-05-30 19:21:06,NULL,OD04W5033,9
2024-05-30 19:19:30,NULL,OD05Z8521,9
2024-05-30 19:17:53,NULL,OD21R6117,9
2024-05-30 19:17:33,NULL,OD02CF5461,9
2024-05-30 19:17:08,2024-05-30 19:17:20,OD05AF1356,9
2024-05-30 19:16:47,NULL,OD05W3130,9
2024-05-30 19:16:16,NULL,OD04R5795,9
2024-05-30 19:15:48,NULL,OD29D8800,9
2024-05-30 19:14:29,NULL,OD29J4566,9
2024-05-30 19:14:04,NULL,OD29G1016,9
2024-05-30 19:12:22,NULL,OD04R6CC9,9
2024-05-30 19:09:17,NULL,OD05AW439,9
2024-05-30 19:08:55,NULL,O2988BD165,9
2024-05-30 19:08:34,NULL,OD29C8553,9
2024-05-30 19:07:24,NULL,OD05BB6364,9
2024-05-30 19:05:05,NULL,OD21F1794,9
2024-05-30 19:04:19,NULL,OD29J5585,9
2024-05-30 19:01:51,NULL,O029J4166,9
2024-05-30 19:01:19,NULL,OD05AJ1838,9
2024-05-30 19:01:17,NULL,O005AJ1838,9
2024-05-30 19:00:55,NULL,OD04BP8881,9
2024-05-30 19:00:42,NULL,OD05BP8881,9
2024-05-30 19:00:40,NULL,OD05BP8887,9
2024-05-30 19:00:22,NULL,OR19F8360,9
2024-05-30 18:59:21,NULL,GG6062QH2,9
2024-05-30 18:59:09,NULL,OD05BA8080,9
2024-05-30 18:57:22,NULL,OD04M1878,9
2024-05-30 18:56:39,NULL,OD04N2772,9
2024-05-30 18:55:06,NULL,ODD552509,9
2024-05-30 18:55:05,NULL,O005A52509,9
2024-05-30 18:53:35,NULL,OD29J3647,9
2024-05-30 18:50:53,NULL,OD29R5777,9
2024-05-30 18:49:30,NULL,O004R3313,9
2024-05-30 18:49:00,NULL,GA05BA0102,9
2024-05-30 18:47:20,NULL,OD05A2M195G,9
2024-05-30 18:47:18,NULL,OD05AM1950,9
2024-05-30 18:46:15,NULL,OD05AH6915,9
2024-05-30 18:45:22,NULL,ODD547U01G,9
2024-05-30 18:45:03,NULL,O0290C8163,9
2024-05-30 18:44:44,NULL,H0D29C8163,9
2024-05-30 18:44:40,NULL,20D29C8163,9
2024-05-30 18:44:38,NULL,OD290C8163,9
2024-05-30 18:44:31,NULL,G0D29C8163,9
2024-05-30 18:44:30,NULL,60D290C8163,9
2024-05-30 18:44:29,NULL,60D29C8163,9
2024-05-30 18:44:03,NULL,OD29C8163,9
2024-05-30 18:44:02,NULL,OD29HC81S3,9
2024-05-30 18:42:53,NULL,4NL01AB1111,9
2024-05-30 18:42:23,NULL,PY0BA0702,9
2024-05-30 18:39:41,NULL,NL01AE6680,9
2024-05-30 18:39:37,NULL,O005BA0102,9
2024-05-30 18:38:24,NULL,OD29J1298,9
2024-05-30 18:34:48,NULL,OD05A25455,9
2024-05-30 18:33:19,NULL,OD05AZ5455,9
2024-05-30 18:09:14,2024-05-30 19:25:23,OD02CF5261,9
2024-05-30 18:09:12,NULL,O004U0036,9
2024-05-30 18:08:36,NULL,OD04U0036,9
2024-05-30 18:07:11,NULL,O014S0036,9
2024-05-30 18:06:46,NULL,O00430036,9
2024-05-30 18:06:36,NULL,O004S0U16,9
2024-05-30 18:06:32,NULL,O004S0036,9
2024-05-30 18:06:25,NULL,OD04S0036,9
2024-05-30 18:04:47,NULL,OD21P0036,9
2024-05-30 18:03:40,NULL,OD04N3328,9
2024-05-30 17:58:36,NULL,O005AP6465,9
2024-05-30 17:44:36,NULL,KA01AK1451,9
2024-05-30 17:10:39,NULL,OC05AR4159,9
2024-05-30 16:36:14,NULL,826203HV6,9
2024-05-30 16:36:13,NULL,2U2803HFS,9
2024-05-30 16:29:00,NULL,P397B2891,9
2024-05-30 16:27:10,NULL,AP39PB2891,9
2024-05-30 16:26:58,NULL,O0U5BB99A,9
2024-05-30 16:26:57,NULL,U0U5BB994,9
2024-05-30 16:26:29,NULL,OD05BB9394,9
2024-05-30 16:26:10,NULL,OD21D6348,9
2024-05-30 16:24:59,NULL,C01LP0SP70,9
2024-05-30 16:22:34,NULL,OD04S6526,9
2024-05-30 16:22:30,NULL,OD0SAV1748,9
2024-05-30 16:21:22,NULL,70D05AW1749,9
2024-05-30 16:20:46,NULL,O0299A62110,9
2024-05-30 16:20:44,NULL,O029MA6320,9
2024-05-30 16:19:56,NULL,OU2089469,9
2024-05-30 16:19:54,NULL,O029A6272,9
2024-05-30 16:19:47,2024-05-30 17:47:57,OD29N2463,9
2024-05-30 16:19:26,NULL,OJ04AM9625,9
2024-05-30 16:18:14,NULL,OD04A19605,9
2024-05-30 16:18:12,2024-05-30 17:47:23,OD04M9625,9
2024-05-30 16:10:53,2024-05-30 17:40:53,OD04T1856,9
2024-05-30 16:09:32,NULL,OD21E0809,9
2024-05-30 16:08:37,2024-05-30 17:39:13,OD04T1656,9
2024-05-30 16:06:19,2024-05-30 17:37:21,OD04U6969,9
2024-05-30 16:06:09,NULL,OD29J2517,9
2024-05-30 16:03:44,NULL,OD04T1756,9
2024-05-30 15:59:35,NULL,OD0405336,9
2024-05-30 15:58:51,NULL,OD29F3437,9
2024-05-30 15:54:51,NULL,OD02BV9794,9
2024-05-30 15:53:36,NULL,OR21C9716,9
2024-05-30 15:52:29,NULL,89048P173,9
2024-05-30 15:52:23,NULL,O123J6375,9
2024-05-30 15:52:12,NULL,O02DJ6375,9
2024-05-30 15:52:08,NULL,O022J6375,9
2024-05-30 15:51:34,NULL,OD29J6375,9
2024-05-30 15:50:01,NULL,OD29J3375,9
2024-05-30 15:45:57,2024-05-30 17:42:55,OD02CK9061,9
2024-05-30 15:45:56,NULL,NL1HD2396,9
2024-05-30 15:45:24,NULL,NL01AD2596,9
2024-05-30 15:45:04,NULL,D0018V979,9
2024-05-30 15:44:51,NULL,O002B9749,9
2024-05-30 15:44:43,2024-05-30 17:42:04,OD02BV9749,9
2024-05-30 15:42:52,NULL,OD29J1130,9
2024-05-30 15:42:47,NULL,O005AM21314,9
2024-05-30 15:41:44,NULL,O0051M1314,9
2024-05-30 15:40:34,NULL,JH29J5592,9
2024-05-30 15:39:47,NULL,O005AY2437,9
2024-05-30 15:38:31,NULL,OD29H9490,9
2024-05-30 15:37:11,NULL,OD29J1115,9
2024-05-30 15:33:57,NULL,OD05V1589,9
2024-05-30 15:31:48,NULL,OD29H8375,9
2024-05-30 15:30:22,NULL,OD29J18791,9
2024-05-30 15:26:12,NULL,NL1AE1436,9
2024-05-30 15:26:10,NULL,DL05BR9985,9
2024-05-30 15:25:15,NULL,OD05BR9989,9
2024-05-30 15:23:46,NULL,WB29B5046,9
2024-05-30 15:21:45,NULL,CG04LL0107,9
2024-05-30 15:20:52,NULL,HR11F7077,9
2024-05-30 15:20:10,NULL,CG0AJE0283,9
2024-05-30 15:19:50,NULL,OD29J8599,9
2024-05-30 15:18:56,NULL,OD28J8777,9
2024-05-30 15:18:46,NULL,OD28JQ6777,9
2024-05-30 15:15:21,NULL,NL01AB7536,9
2024-05-30 15:14:43,NULL,NL01AE6673,9
2024-05-30 15:14:05,NULL,NL01AE6672,9
2024-05-30 15:13:34,2024-05-30 18:05:38,OR21D7546,9
2024-05-30 15:11:28,NULL,JH28J6777,9
2024-05-30 15:08:56,2024-05-30 15:19:17,OD28J6777,9
2024-05-30 15:02:36,NULL,O97960563,9
2024-05-30 15:01:39,NULL,OD05BB5653,9
2024-05-30 14:57:02,NULL,OD05BB3300,9
2024-05-30 14:53:26,NULL,OD04N14940,9
2024-05-30 14:52:15,NULL,OD0LM4940,9
2024-05-30 14:50:46,NULL,O0P419795,9
2024-05-30 14:50:46,NULL,O00U0PM100,9
2024-05-30 14:50:03,NULL,OD05AD3422,9
2024-05-30 14:50:01,NULL,DAD34220D05,9
2024-05-30 14:49:14,NULL,U0ZJM42772,9
2024-05-30 14:46:57,NULL,OR05AK1651,9
2024-05-30 14:44:54,NULL,OD05AY8162,9
2024-05-30 14:41:42,NULL,NL0204842,9
2024-05-30 14:38:15,NULL,OD29J2578,9
2024-05-30 14:34:08,NULL,O029H7211,9
2024-05-30 14:34:08,NULL,OD29H721121,9
2024-05-30 14:32:53,NULL,OD0005AA944,9
2024-05-30 14:30:57,NULL,OD29J4461,9
2024-05-30 14:29:47,NULL,UA04DK3373,9
2024-05-30 14:29:03,2024-05-30 15:52:43,TN15P8330,9
2024-05-30 14:28:37,NULL,OD05Z2524,9
2024-05-30 14:28:09,NULL,OD05U5661,9
2024-05-30 14:27:13,NULL,OD29J4361,9
2024-05-30 14:26:34,NULL,OD0005AA94,9
2024-05-30 14:26:32,NULL,OD100054AA9,9
2024-05-30 14:26:31,NULL,OD1D005A94,9
2024-05-30 14:26:19,NULL,D0005A4A94,9
2024-05-30 14:25:52,NULL,OD00544A1,9
2024-05-30 14:25:48,NULL,OD005A4A41,9
2024-05-30 14:25:41,NULL,ODD005A4A9,9
2024-05-30 14:25:06,NULL,OD29F3025,9
2024-05-30 14:24:35,NULL,OD05A44A941,9
2024-05-30 14:23:40,NULL,JH21G5134,9
2024-05-30 14:23:23,NULL,OD05H0076,9
2024-05-30 14:22:39,NULL,50D05A001,9
2024-05-30 14:22:35,NULL,50D05A0197,9
2024-05-30 14:22:08,NULL,OD29E3856,9
2024-05-30 14:22:04,NULL,OD05AL0133,9
2024-05-30 14:21:38,NULL,D05B37226,9
2024-05-30 14:21:12,NULL,OD05B7226,9
2024-05-30 14:21:02,NULL,OD29HD9277,9
2024-05-30 14:21:00,NULL,OD29H9277,9
2024-05-30 14:20:32,NULL,OD05BB7226,9
2024-05-30 14:20:08,NULL,OD29J0053,9
2024-05-30 14:11:54,NULL,OD04L7569,9
2024-05-30 14:11:18,NULL,OD21M3634,9
2024-05-30 14:10:27,NULL,JH05CP9938,9
2024-05-30 14:08:43,NULL,JH05CB9938,9
2024-05-30 14:06:59,NULL,OD29J2677,9
2024-05-30 14:06:36,NULL,OD05BA202,9
2024-05-30 14:06:26,NULL,OD05BA272,9
2024-05-30 14:06:23,NULL,OD05BA727,9
2024-05-30 14:06:06,NULL,OD05BA227,9
2024-05-30 14:05:43,NULL,OD05BA2727,9
2024-05-30 14:03:37,NULL,OD29H8433,9
